,date,meant
8694,19250712,27.7
8695,19250812,27.4
8696,19250912,27.1
8697,19251012,26.6
8698,19251112,19
8699,19251212,15.3
8700,19250113,17.2
8701,19250213,8.8
8702,19250313,13.8
8703,19250413,22.5
8704,19250513,28.2
8705,19250613,24.9
8706,19250713,28.1
8707,19250813,27.9
8708,19250913,28.5
8709,19251013,26.1
8710,19251113,20.1
8711,19251213,15.6
8712,19250114,19.2
8713,19250214,9.1
8714,19250314,11.6
8715,19250414,23.7
8716,19250514,28.5
8717,19250614,26
8718,19250714,28.2
8719,19250814,28.1
8720,19250914,27.7
8721,19251014,26.2
8722,19251114,20
8723,19251214,16.8
8724,19250115,20.4
8725,19250215,10.8
8726,19250315,14.1
8727,19250415,24.4
8728,19250515,26.1
8729,19250615,26.7
8730,19250715,27.5
8731,19250815,27.9
8732,19250915,27
8733,19251015,27.2
8734,19251115,19.5
8735,19251215,16.4
8736,19250116,19.8
8737,19250216,11.1
8738,19250316,16
8739,19250416,26.1
8740,19250516,26.3
8741,19250616,26.2
8742,19250716,26.6
8743,19250816,27.8
8744,19250916,27.1
8745,19251016,27
8746,19251116,19.7
8747,19251216,15.8
8748,19250117,19.9
8749,19250217,10.7
8750,19250317,14.1
8751,19250417,21
8752,19250517,27.6
8753,19250617,27.7
8754,19250717,27.8
8755,19250817,28.4
8756,19250917,26
8757,19251017,26.2
8758,19251117,20.3
8759,19251217,15.5
8760,19250118,17.9
8761,19250218,13.9
8762,19250318,12.7
8763,19250418,17.6
8764,19250518,27.8
8765,19250618,25.8
8766,19250718,28.4
8767,19250818,28.8
8768,19250918,26.6
8769,19251018,24.8
8770,19251118,21.3
8771,19251218,17
8772,19250119,15.9
8773,19250219,16.1
8774,19250319,14.1
8775,19250419,19.7
8776,19250519,24.3
8777,19250619,26.8
8778,19250719,26.2
8779,19250819,27.6
8780,19250919,26.5
8781,19251019,23.9
8782,19251119,22
8783,19251219,16.5
8784,19250120,13.8
8785,19250220,14.3
8786,19250320,14.8
8787,19250420,22.4
8788,19250520,26.3
8789,19250620,26.3
8790,19250720,26.8
8791,19250820,26.4
8792,19250920,27.6
8793,19251020,21.5
8794,19251120,23.1
8795,19251220,16.7
8796,19250121,14.5
8797,19250221,15.3
8798,19250321,17.2
8799,19250421,24.2
8800,19250521,27.4
8801,19250621,27.5
8802,19250721,26
8803,19250821,26.3
8804,19250921,27.9
8805,19251021,21.4
8806,19251121,19.5
8807,19251221,16
8808,19250122,15.1
8809,19250222,16.4
8810,19250322,19.3
8811,19250422,22.6
8812,19250522,25.5
8813,19250622,27.9
8814,19250722,26.8
8815,19250822,28.7
8816,19250922,28.1
8817,19251022,22.5
8818,19251122,16
8819,19251222,15.1
8820,19250123,17
8821,19250223,12.2
8822,19250323,19.1
8823,19250423,23.2
8824,19250523,27.2
8825,19250623,25.7
8826,19250723,27.1
8827,19250823,28.2
8828,19250923,27.6
8829,19251023,21.5
8830,19251123,14.6
8831,19251223,13.9
8832,19250124,17.4
8833,19250224,10.4
8834,19250324,18.1
8835,19250424,24.4
8836,19250524,24.5
8837,19250624,26.3
8838,19250724,27
8839,19250824,26.6
8840,19250924,27.9
8841,19251024,21.4
8842,19251124,13
8843,19251224,14.6
8844,19250125,13.2
8845,19250225,12.2
8846,19250325,16.7
8847,19250425,22.6
8848,19250525,25.9
8849,19250625,27.9
8850,19250725,26.8
8851,19250825,27.9
8852,19250925,26.6
8853,19251025,21.8
8854,19251125,12.2
8855,19251225,15.2
8856,19250126,11.1
8857,19250226,16
8858,19250326,18.4
8859,19250426,19.8
8860,19250526,26.7
8861,19250626,28.8
8862,19250726,27.9
8863,19250826,28
8864,19250926,26.7
8865,19251026,22.9
8866,19251126,15.5
8867,19251226,16.5
8868,19250127,10.6
8869,19250227,19
8870,19250327,17.9
8871,19250427,21.3
8872,19250527,27
8873,19250627,28.4
8874,19250727,28.3
8875,19250827,28.1
8876,19250927,28.1
8877,19251027,24.3
8878,19251127,16.9
8879,19251227,16.7
8880,19250128,10.3
8881,19250228,19.4
8882,19250328,18.1
8883,19250428,21.7
8884,19250528,26.2
8885,19250628,28.3
8886,19250728,27.5
8887,19250828,28.8
8888,19250928,28.5
8889,19251028,22.8
8890,19251128,17.8
8891,19251228,17.6
8892,19250129,12.6
8893,19250229,17.7
8894,19250329,19.9
8895,19250429,22.5
8896,19250529,26.5
8897,19250629,28.2
8898,19250729,28.7
8899,19250829,29.2
8900,19250929,28.3
8901,19251029,20.3
8902,19251129,19.5
8903,19251229,18.8
8904,19250130,14.8
8905,19250230,-999
8906,19250330,20.3
8907,19250430,25
8908,19250530,25.7
8909,19250630,27.8
8910,19250730,28.3
8911,19250830,28.8
8912,19250930,28.6
8913,19251030,20.5
8914,19251130,20.6
8915,19251230,19
8916,19250131,16.7
8917,19250231,-999
8918,19250331,19.5
8919,19250431,-999
8920,19250531,25.9
8921,19250631,-999
8922,19250731,27
8923,19250831,28.2
8924,19250931,-999
8925,19251031,21.7
8926,19251131,-999
8927,19251231,18.7
8928,19260101,17.6
8929,19260201,7.1
8930,19260301,15.3
8931,19260401,18.4
8932,19260501,21.2
8933,19260601,28.9
8934,19260701,28.8
8935,19260801,29.7
8936,19260901,26.5
8937,19261001,27.7
8938,19261101,22.7
8939,19261201,18.5
8940,19260102,14.4
8941,19260202,9.5
8942,19260302,17
8943,19260402,20.8
8944,19260502,22.7
8945,19260602,28.1
8946,19260702,28.8
8947,19260802,29
8948,19260902,27.7
8949,19261002,27.2
8950,19261102,23.5
8951,19261202,17.4
8952,19260103,12.9
8953,19260203,12.9
8954,19260303,16.4
8955,19260403,23.3
8956,19260503,25.6
8957,19260603,27
8958,19260703,28.4
8959,19260803,28.5
8960,19260903,28.7
8961,19261003,25.8
8962,19261103,22.8
8963,19261203,15.1
8964,19260104,10.2
8965,19260204,14.5
8966,19260304,19.6
8967,19260404,16.1
8968,19260504,25.9
8969,19260604,28.4
8970,19260704,28.8
8971,19260804,29
8972,19260904,29.3
8973,19261004,25.8
8974,19261104,21
8975,19261204,17
8976,19260105,9.2
8977,19260205,16.4
8978,19260305,17.3
8979,19260405,12.1
8980,19260505,24.8
8981,19260605,29.8
8982,19260705,28.9
8983,19260805,29.7
8984,19260905,29.5
8985,19261005,26.1
8986,19261105,21.7
8987,19261205,16.6
8988,19260106,8.3
8989,19260206,15
8990,19260306,17.1
8991,19260406,13.3
8992,19260506,24.6
8993,19260606,29.9
8994,19260706,29.3
8995,19260806,29.8
8996,19260906,29
8997,19261006,24.8
8998,19261106,23.1
8999,19261206,15.4
9000,19260107,9.3
9001,19260207,12.9
9002,19260307,18
9003,19260407,13.9
9004,19260507,25.8
9005,19260607,27.8
9006,19260707,30
9007,19260807,28.8
9008,19260907,28.5
9009,19261007,25.1
9010,19261107,23
9011,19261207,15.3
9012,19260108,8.7
9013,19260208,12.8
9014,19260308,17
9015,19260408,12.4
9016,19260508,27
9017,19260608,28.1
9018,19260708,30
9019,19260808,27
9020,19260908,28.8
9021,19261008,26.1
9022,19261108,23
9023,19261208,13.8
9024,19260109,9.9
9025,19260209,14.4
9026,19260309,18.4
9027,19260409,12.6
9028,19260509,26.9
9029,19260609,27.5
9030,19260709,30.7
9031,19260809,25.6
9032,19260909,27.5
9033,19261009,27.4
9034,19261109,23.4
9035,19261209,14.4
9036,19260110,15.4
9037,19260210,13.6
9038,19260310,19.2
9039,19260410,14.5
9040,19260510,24.4
9041,19260610,27.1
9042,19260710,30.2
9043,19260810,27.4
9044,19260910,27.4
9045,19261010,22.5
9046,19261110,23.2
9047,19261210,16.6
9048,19260111,11.2
9049,19260211,12.5
9050,19260311,20.7
9051,19260411,14.4
9052,19260511,24
9053,19260611,28.2
9054,19260711,28.5
9055,19260811,28.8
9056,19260911,27.4
9057,19261011,22.1
9058,19261111,23.7
9059,19261211,18.3
9060,19260112,12.8
9061,19260212,11.8
9062,19260312,19.9
9063,19260412,16.7
9064,19260512,24.7
9065,19260612,28.7
9066,19260712,29.3
9067,19260812,29.7
9068,19260912,27.6
9069,19261012,22.6
9070,19261112,22.2
9071,19261212,18.2
9072,19260113,15.4
9073,19260213,10.7
9074,19260313,19.8
9075,19260413,19.2
9076,19260513,26.9
9077,19260613,28
9078,19260713,29.5
9079,19260813,29.1
9080,19260913,27.9
9081,19261013,23.1
9082,19261113,18.7
9083,19261213,17.2
9084,19260114,16.9
9085,19260214,11.6
9086,19260314,21
9087,19260414,19.1
9088,19260514,27.5
9089,19260614,26.6
9090,19260714,29.1
9091,19260814,29.4
9092,19260914,27.1
9093,19261014,22.9
9094,19261114,21.3
9095,19261214,18.2
9096,19260115,13.2
9097,19260215,11.4
9098,19260315,21.8
9099,19260415,16.1
9100,19260515,28.2
9101,19260615,27
9102,19260715,26.4
9103,19260815,29.5
9104,19260915,25.4
9105,19261015,23.4
9106,19261115,21.6
9107,19261215,18.7
9108,19260116,9.5
9109,19260216,13.3
9110,19260316,18
9111,19260416,15.3
9112,19260516,27.4
9113,19260616,25.2
9114,19260716,27.6
9115,19260816,29.5
9116,19260916,25.7
9117,19261016,23.8
9118,19261116,22
9119,19261216,20.3
9120,19260117,9.2
9121,19260217,15.4
9122,19260317,19.4
9123,19260417,18
9124,19260517,27.5
9125,19260617,25.8
9126,19260717,25.3
9127,19260817,29.2
9128,19260917,26.5
9129,19261017,24.2
9130,19261117,22.7
9131,19261217,18.7
9132,19260118,9.6
9133,19260218,16
9134,19260318,19.6
9135,19260418,19.1
9136,19260518,24.5
9137,19260618,26.9
9138,19260718,26
9139,19260818,29.3
9140,19260918,26.2
9141,19261018,24.8
9142,19261118,24.1
9143,19261218,17.5
9144,19260119,9.8
9145,19260219,10.9
9146,19260319,19.3
9147,19260419,20.4
9148,19260519,23.9
9149,19260619,28.6
9150,19260719,27.3
9151,19260819,26.1
9152,19260919,27.3
9153,19261019,24.4
9154,19261119,22.6
9155,19261219,14.4
9156,19260120,10.3
9157,19260220,9.2
9158,19260320,17.5
9159,19260420,22.2
9160,19260520,25.6
9161,19260620,28.2
9162,19260720,28.6
9163,19260820,28.3
9164,19260920,28.4
9165,19261020,21.4
9166,19261120,17.6
9167,19261220,10.3
9168,19260121,12.8
9169,19260221,11.7
9170,19260321,17.6
9171,19260421,22.4
9172,19260521,24.3
9173,19260621,26.9
9174,19260721,28.5
9175,19260821,28.4
9176,19260921,27.9
9177,19261021,23.3
9178,19261121,20
9179,19261221,13.2
9180,19260122,15
9181,19260222,14.4
9182,19260322,18.5
9183,19260422,22.3
9184,19260522,25.6
9185,19260622,26.4
9186,19260722,28.4
9187,19260822,28.1
9188,19260922,28.4
9189,19261022,22.9
9190,19261122,21.1
9191,19261222,15.7
9192,19260123,17
9193,19260223,13
9194,19260323,17.9
9195,19260423,22.8
9196,19260523,26.3
9197,19260623,28.1
9198,19260723,28.8
9199,19260823,28.2
9200,19260923,28
9201,19261023,23
9202,19261123,22.4
9203,19261223,17.3
9204,19260124,16.5
9205,19260224,10.4
9206,19260324,19.2
9207,19260424,22.8
9208,19260524,26.6
9209,19260624,27.4
9210,19260724,28.8
9211,19260824,28.6
9212,19260924,28.4
9213,19261024,23.2
9214,19261124,22.6
9215,19261224,17.9
9216,19260125,12
9217,19260225,8.5
9218,19260325,19
9219,19260425,23.8
9220,19260525,27.8
9221,19260625,28.6
9222,19260725,29.1
9223,19260825,27.6
9224,19260925,28.6
9225,19261025,22.6
9226,19261125,23.1
9227,19261225,18.7
9228,19260126,13.7
9229,19260226,10.5
9230,19260326,18.3
9231,19260426,24.9
9232,19260526,28.5
9233,19260626,26.8
9234,19260726,29.5
9235,19260826,28.9
9236,19260926,27.8
9237,19261026,23.5
9238,19261126,20.8
9239,19261226,17.6
9240,19260127,15.5
9241,19260227,12.7
9242,19260327,14.6
9243,19260427,20.6
9244,19260527,27.3
9245,19260627,28.3
9246,19260727,29.8
9247,19260827,30.8
9248,19260927,26.1
9249,19261027,22.8
9250,19261127,19.4
9251,19261227,18
9252,19260128,14.7
9253,19260228,13.7
9254,19260328,14.8
9255,19260428,19.4
9256,19260528,23.8
9257,19260628,27
9258,19260728,29.5
9259,19260828,30.5
9260,19260928,27.3
9261,19261028,22.8
9262,19261128,17.4
9263,19261228,19.1
9264,19260129,12.2
9265,19260229,-999
9266,19260329,15.4
9267,19260429,19
9268,19260529,24.9
9269,19260629,28.2
9270,19260729,30.3
9271,19260829,29.2
9272,19260929,28.4
9273,19261029,23.2
9274,19261129,19
9275,19261229,13.4
9276,19260130,8.9
9277,19260230,-999
9278,19260330,15.4
9279,19260430,18.9
9280,19260530,25.4
9281,19260630,28.8
9282,19260730,29.6
9283,19260830,28.9
9284,19260930,28.6
9285,19261030,23.7
9286,19261130,20
9287,19261230,7.8
9288,19260131,7
9289,19260231,-999
9290,19260331,16.4
9291,19260431,-999
9292,19260531,27.6
9293,19260631,-999
9294,19260731,29.7
9295,19260831,27.2
9296,19260931,-999
9297,19261031,23.4
9298,19261131,-999
9299,19261231,8.6
9300,19270101,11.3
9301,19270201,14.5
9302,19270301,17.7
9303,19270401,21.2
9304,19270501,20.9
9305,19270601,22
9306,19270701,27.9
9307,19270801,29.5
9308,19270901,26.9
9309,19271001,26
9310,19271101,21.4
9311,19271201,17.8
9312,19270102,14.8
9313,19270202,15.4
9314,19270302,18.3
9315,19270402,22.1
9316,19270502,22.4
9317,19270602,20.5
9318,19270702,28
9319,19270802,25.5
9320,19270902,29.3
9321,19271002,26.1
9322,19271102,21.5
9323,19271202,19.4
9324,19270103,15.8
9325,19270203,18.5
9326,19270303,19.5
9327,19270403,20.1
9328,19270503,23.7
9329,19270603,20.9
9330,19270703,28.4
9331,19270803,28.3
9332,19270903,29.2
9333,19271003,26
9334,19271103,20.9
9335,19271203,20.3
9336,19270104,14.2
9337,19270204,17.7
9338,19270304,21.1
9339,19270404,17.7
9340,19270504,24.9
9341,19270604,22.5
9342,19270704,27.5
9343,19270804,27.7
9344,19270904,29.2
9345,19271004,26.9
9346,19271104,18
9347,19271204,21.1
9348,19270105,13.5
9349,19270205,15.8
9350,19270305,20.4
9351,19270405,19.3
9352,19270505,25.1
9353,19270605,23.8
9354,19270705,28.1
9355,19270805,26.7
9356,19270905,29.2
9357,19271005,27.8
9358,19271105,19.4
9359,19271205,20.7
9360,19270106,13.1
9361,19270206,12.6
9362,19270306,17.3
9363,19270406,21
9364,19270506,26.5
9365,19270606,24.3
9366,19270706,28.4
9367,19270806,27.9
9368,19270906,29
9369,19271006,27.8
9370,19271106,21.5
9371,19271206,19.4
9372,19270107,16.1
9373,19270207,14.1
9374,19270307,17.6
9375,19270407,20.9
9376,19270507,24.6
9377,19270607,24.6
9378,19270707,28.3
9379,19270807,27.2
9380,19270907,29.3
9381,19271007,25.4
9382,19271107,21.7
9383,19271207,17.4
9384,19270108,15.3
9385,19270208,16.8
9386,19270308,16.9
9387,19270408,21.5
9388,19270508,22.9
9389,19270608,26.2
9390,19270708,28
9391,19270808,25.2
9392,19270908,29.3
9393,19271008,23.2
9394,19271108,23.2
9395,19271208,11.8
9396,19270109,15.2
9397,19270209,17.8
9398,19270309,18.5
9399,19270409,22.2
9400,19270509,23.7
9401,19270609,25.8
9402,19270709,28.7
9403,19270809,25.4
9404,19270909,29.9
9405,19271009,21.4
9406,19271109,22.7
9407,19271209,14.1
9408,19270110,15.7
9409,19270210,20.1
9410,19270310,20.2
9411,19270410,21
9412,19270510,25.1
9413,19270610,26.4
9414,19270710,29.1
9415,19270810,28.7
9416,19270910,28.9
9417,19271010,18.9
9418,19271110,22.7
9419,19271210,17.3
9420,19270111,16
9421,19270211,16.4
9422,19270311,18.2
9423,19270411,19.2
9424,19270511,23.8
9425,19270611,27.4
9426,19270711,29.1
9427,19270811,28.9
9428,19270911,28.6
9429,19271011,19
9430,19271111,22.7
9431,19271211,19
9432,19270112,16.5
9433,19270212,16.8
9434,19270312,19.6
9435,19270412,20.8
9436,19270512,24
9437,19270612,27
9438,19270712,29.1
9439,19270812,29.3
9440,19270912,27.4
9441,19271012,21.5
9442,19271112,22.9
9443,19271212,19.8
9444,19270113,19.3
9445,19270213,18.8
9446,19270313,21.3
9447,19270413,20.1
9448,19270513,25.7
9449,19270613,24.4
9450,19270713,29.4
9451,19270813,28.8
9452,19270913,25.9
9453,19271013,23.3
9454,19271113,23.2
9455,19271213,22
9456,19270114,20
9457,19270214,17.8
9458,19270314,23.9
9459,19270414,19.9
9460,19270514,25.4
9461,19270614,25.3
9462,19270714,29.4
9463,19270814,28.8
9464,19270914,26.4
9465,19271014,22.4
9466,19271114,19.1
9467,19271214,21.5
9468,19270115,19.8
9469,19270215,19.8
9470,19270315,23.6
9471,19270415,19.9
9472,19270515,23.7
9473,19270615,24.1
9474,19270715,29.8
9475,19270815,31
9476,19270915,27.9
9477,19271015,24.4
9478,19271115,15.2
9479,19271215,22.1
9480,19270116,14
9481,19270216,16.1
9482,19270316,17.8
9483,19270416,20.5
9484,19270516,23.3
9485,19270616,23.7
9486,19270716,30.4
9487,19270816,31.1
9488,19270916,26.2
9489,19271016,26.2
9490,19271116,17.8
9491,19271216,21.6
9492,19270117,16.3
9493,19270217,16.6
9494,19270317,16.8
9495,19270417,22.1
9496,19270517,23.5
9497,19270617,24.1
9498,19270717,28.1
9499,19270817,30.4
9500,19270917,27.3
9501,19271017,23.9
9502,19271117,18.5
9503,19271217,16.5
9504,19270118,19.8
9505,19270218,17.9
9506,19270318,18.7
9507,19270418,19.3
9508,19270518,23.8
9509,19270618,24.8
9510,19270718,27.6
9511,19270818,29.5
9512,19270918,27
9513,19271018,20.8
9514,19271118,17.2
9515,19271218,16.1
9516,19270119,17.6
9517,19270219,11.8
9518,19270319,15.4
9519,19270419,18.1
9520,19270519,26.3
9521,19270619,24.8
9522,19270719,26.7
9523,19270819,27
9524,19270919,27
9525,19271019,18.9
9526,19271119,16
9527,19271219,16.5
9528,19270120,13.9
9529,19270220,9.5
9530,19270320,16.1
9531,19270420,20.4
9532,19270520,28.1
9533,19270620,28
9534,19270720,26.1
9535,19270820,27.6
9536,19270920,27.1
9537,19271020,19.7
9538,19271120,17
9539,19271220,14.5
9540,19270121,11.6
9541,19270221,13.6
9542,19270321,14
9543,19270421,21
9544,19270521,27.2
9545,19270621,28.5
9546,19270721,28.8
9547,19270821,29.1
9548,19270921,24.7
9549,19271021,21.6
9550,19271121,18
9551,19271221,13.3
9552,19270122,11.4
9553,19270222,15
9554,19270322,12.8
9555,19270422,22.8
9556,19270522,26.6
9557,19270622,27.4
9558,19270722,25.3
9559,19270822,29.4
9560,19270922,28.3
9561,19271022,22.5
9562,19271122,19
9563,19271222,11.3
9564,19270123,13.7
9565,19270223,9.8
9566,19270323,13
9567,19270423,25.7
9568,19270523,24.2
9569,19270623,27
9570,19270723,24.9
9571,19270823,30
9572,19270923,28.3
9573,19271023,22.9
9574,19271123,18.4
9575,19271223,11.4
9576,19270124,14.8
9577,19270224,7.7
9578,19270324,15.5
9579,19270424,25.4
9580,19270524,24
9581,19270624,28.7
9582,19270724,27.2
9583,19270824,30
9584,19270924,28.7
9585,19271024,23.1
9586,19271124,19.9
9587,19271224,12
9588,19270125,14.3
9589,19270225,9.2
9590,19270325,16.3
9591,19270425,20.8
9592,19270525,25.9
9593,19270625,28.6
9594,19270725,25.5
9595,19270825,30.5
9596,19270925,28.8
9597,19271025,23.5
9598,19271125,18.9
9599,19271225,8.8
9600,19270126,13.1
9601,19270226,11.6
9602,19270326,15.5
9603,19270426,21.1
9604,19270526,24.7
9605,19270626,28.3
9606,19270726,26.1
9607,19270826,28.8
9608,19270926,29.8
9609,19271026,24
9610,19271126,19.7
9611,19271226,9
9612,19270127,14.8
9613,19270227,14.2
9614,19270327,15.7
9615,19270427,21.3
9616,19270527,28.7
9617,19270627,28.6
9618,19270727,28.6
9619,19270827,26
9620,19270927,26
9621,19271027,23.8
9622,19271127,20.3
9623,19271227,11.4
9624,19270128,16.8
9625,19270228,15.4
9626,19270328,12.9
9627,19270428,21
9628,19270528,29
9629,19270628,28.6
9630,19270728,28.4
9631,19270828,25.7
9632,19270928,27.2
9633,19271028,21.7
9634,19271128,21.8
9635,19271228,12.2
9636,19270129,17.9
9637,19270229,-999
9638,19270329,16.5
9639,19270429,19.8
9640,19270529,28.2
9641,19270629,28.3
9642,19270729,28.9
9643,19270829,26.9
9644,19270929,28.1
9645,19271029,23.2
9646,19271129,22.5
9647,19271229,13.3
9648,19270130,17.9
9649,19270230,-999
9650,19270330,18.6
9651,19270430,20.3
9652,19270530,25
9653,19270630,28.4
9654,19270730,29.2
9655,19270830,27.4
9656,19270930,25.4
9657,19271030,22.4
9658,19271130,20.9
9659,19271230,15.3
9660,19270131,17.7
9661,19270231,-999
9662,19270331,19.6
9663,19270431,-999
9664,19270531,23.3
9665,19270631,-999
9666,19270731,29
9667,19270831,28
9668,19270931,-999
9669,19271031,21.1
9670,19271131,-999
9671,19271231,15.1
9672,19280101,16.5
9673,19280201,16.8
9674,19280301,9
9675,19280401,20.2
9676,19280501,23.4
9677,19280601,26.9
9678,19280701,26.7
9679,19280801,26.7
9680,19280901,29.1
9681,19281001,27.1
9682,19281101,23.4
9683,19281201,18
9684,19280102,16.7
9685,19280202,17.7
9686,19280302,9.3
9687,19280402,22.5
9688,19280502,24
9689,19280602,28.2
9690,19280702,25.5
9691,19280802,26.5
9692,19280902,29.9
9693,19281002,26.6
9694,19281102,24.2
9695,19281202,17.9
9696,19280103,16.1
9697,19280203,17.6
9698,19280303,8.2
9699,19280403,17.9
9700,19280503,22.8
9701,19280603,29.8
9702,19280703,28.3
9703,19280803,29
9704,19280903,29.7
9705,19281003,26
9706,19281103,23.8
9707,19281203,18
9708,19280104,17.1
9709,19280204,19.9
9710,19280304,10.8
9711,19280404,16.8
9712,19280504,23.2
9713,19280604,29.9
9714,19280704,29.4
9715,19280804,29.5
9716,19280904,29.6
9717,19281004,27.3
9718,19281104,23.4
9719,19281204,19.1
9720,19280105,17.6
9721,19280205,12.3
9722,19280305,14.4
9723,19280405,16.1
9724,19280505,25.1
9725,19280605,28.9
9726,19280705,29.2
9727,19280805,29.5
9728,19280905,27.7
9729,19281005,27.4
9730,19281105,22.7
9731,19281205,20.4
9732,19280106,18.8
9733,19280206,9.7
9734,19280306,15.1
9735,19280406,15.7
9736,19280506,22.6
9737,19280606,27.6
9738,19280706,29.1
9739,19280806,28.3
9740,19280906,26
9741,19281006,28.7
9742,19281106,21.3
9743,19281206,22.7
9744,19280107,20.1
9745,19280207,8.6
9746,19280307,16.4
9747,19280407,16.6
9748,19280507,22.8
9749,19280607,25.7
9750,19280707,28.6
9751,19280807,29.3
9752,19280907,25.1
9753,19281007,25.8
9754,19281107,18.7
9755,19281207,16.7
9756,19280108,19.5
9757,19280208,9.9
9758,19280308,18.6
9759,19280408,17.3
9760,19280508,20.8
9761,19280608,26.9
9762,19280708,28.4
9763,19280808,28.7
9764,19280908,23.2
9765,19281008,25.9
9766,19281108,18.6
9767,19281208,12.5
9768,19280109,17.1
9769,19280209,9
9770,19280309,14.5
9771,19280409,18.1
9772,19280509,21.7
9773,19280609,25.4
9774,19280709,29.1
9775,19280809,28.4
9776,19280909,24.7
9777,19281009,28
9778,19281109,20.2
9779,19281209,12.6
9780,19280110,14.7
9781,19280210,9.5
9782,19280310,15.8
9783,19280410,18.9
9784,19280510,23.2
9785,19280610,25
9786,19280710,29.6
9787,19280810,28.7
9788,19280910,26.4
9789,19281010,27.9
9790,19281110,22
9791,19281210,16.4
9792,19280111,14.3
9793,19280211,11.5
